03:13:43.547 >> responsesCount.size(): 0
03:13:43.550 NEW:0 >> Node UUID is: ebbc51e1-53fb-45eb-b13e-f469138eae28
03:13:43.550 NEW:0 >> Local address is: 169.254.193.255
03:13:43.593 FLW:1 >> S_NEW => S_FLW >> Timeout achieved
03:13:43.694 FLW:1 >> New node with UUID ef7fa2c9-544b-42ac-b6ab-6f092de3a025 and IP 169.254.193.255 was discovered
03:13:43.727 FLW:1 >> New node with UUID a5abb75c-1127-482d-8951-2ed8a25b0211 and IP 169.254.193.255 was discovered
03:13:43.996 FLW:1 >> New node with UUID 09f2524d-2429-44b4-8d8f-12ed7e671070 and IP 169.254.193.255 was discovered
03:13:44.005 FLW:1 >> New node with UUID 217825cb-55b4-4446-b4e9-23a9fc004d4f and IP 169.254.193.255 was discovered
03:37:53.985 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.088 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.190 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.293 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.396 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.499 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.602 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.705 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.809 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:54.912 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.015 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.118 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.221 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.324 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.427 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.529 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.632 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.735 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.838 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:55.941 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.044 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.144 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.245 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.347 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.447 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.549 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.651 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.754 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.855 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:56.956 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.068 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.166 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.267 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.369 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.471 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.574 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.674 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.777 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.878 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:57.982 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.084 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.187 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.289 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.390 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.491 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.592 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.693 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.774 LDR:3 >> New node with UUID 22c1c54b-3fa0-49eb-9830-32a23a8f2e08 and IP 169.254.193.255 was discovered
03:37:58.794 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.897 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:37:58.999 LDR:3 >> IGNORE: Leader hasn't received replicas from the followers yet.
03:38:08.376 LDR:3 >> New node with UUID 52817222-8aa5-471e-bd1e-562cb41a2e8a and IP 169.254.193.255 was discovered
03:38:08.407 LDR:3 >> New node with UUID 9300c2eb-87ed-4c23-bf1c-348b1a0d8b8c and IP 169.254.193.255 was discovered
03:38:08.455 LDR:3 >> New node with UUID d83aa26e-862d-415e-aee9-45a555645ae8 and IP 169.254.193.255 was discovered
03:38:08.644 >> responsesCount.size(): 0
03:38:08.647 NEW:0 >> Node UUID is: b391621d-3c2b-4498-9e22-8d419946750d
03:38:08.647 NEW:0 >> Local address is: 169.254.193.255
03:38:08.688 LDR:3 >> New node with UUID b391621d-3c2b-4498-9e22-8d419946750d and IP 169.254.193.255 was discovered
03:38:08.690 FLW:1 >> S_NEW => S_FLW >> Timeout achieved
03:38:08.696 LDR:3 >> New node with UUID 47c979e0-15e3-42f1-92f4-fb0457097614 and IP 169.254.193.255 was discovered
03:38:08.697 FLW:1 >> New node with UUID 47c979e0-15e3-42f1-92f4-fb0457097614 and IP 169.254.193.255 was discovered
03:38:09.056 FLW:1 >> New node with UUID ee7b2132-dddf-494d-9d39-14de0a825e75 and IP 169.254.193.255 was discovered
03:38:09.063 FLW:3 >> S_FLW => S_FLW >> Heartbeat: leader with higher term #3
03:38:09.063 FLW:3 >> It took 3 consecutive elections to achieve consensus.
03:38:09.556 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:38:27.078 LDR:3 >> Message was added to the clientMessagesQueue
03:38:27.079 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:32.310 LDR:3 >> Message was added to the clientMessagesQueue
03:38:32.311 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:32.650 LDR:3 >> Message was added to the clientMessagesQueue
03:38:32.651 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:32.877 LDR:3 >> Message was added to the clientMessagesQueue
03:38:32.878 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:33.169 LDR:3 >> Message was added to the clientMessagesQueue
03:38:33.170 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:33.463 LDR:3 >> Message was added to the clientMessagesQueue
03:38:33.464 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:33.787 LDR:3 >> Message was added to the clientMessagesQueue
03:38:33.788 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:34.098 LDR:3 >> Message was added to the clientMessagesQueue
03:38:34.098 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:34.446 LDR:3 >> Message was added to the clientMessagesQueue
03:38:34.446 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:34.843 LDR:3 >> Message was added to the clientMessagesQueue
03:38:34.843 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:35.308 LDR:3 >> Message was added to the clientMessagesQueue
03:38:35.309 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:36.150 LDR:3 >> Message was added to the clientMessagesQueue
03:38:36.151 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:36.714 LDR:3 >> Message was added to the clientMessagesQueue
03:38:36.714 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:37.015 LDR:3 >> Message was added to the clientMessagesQueue
03:38:37.016 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:37.289 LDR:3 >> Message was added to the clientMessagesQueue
03:38:37.289 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:37.505 LDR:3 >> Message was added to the clientMessagesQueue
03:38:37.506 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:37.792 LDR:3 >> Message was added to the clientMessagesQueue
03:38:37.792 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:38.144 LDR:3 >> Message was added to the clientMessagesQueue
03:38:38.145 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:38.499 LDR:3 >> Message was added to the clientMessagesQueue
03:38:38.499 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:38.875 LDR:3 >> Message was added to the clientMessagesQueue
03:38:38.876 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:39.225 LDR:3 >> Message was added to the clientMessagesQueue
03:38:39.225 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:39.228 LDR:3 >> Error: concurrent modification detected, send decline response with saved data!
03:38:39.635 LDR:3 >> Message was added to the clientMessagesQueue
03:38:39.636 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:41.615 LDR:3 >> Message was added to the clientMessagesQueue
03:38:41.616 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.142 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.142 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.179 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.180 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.215 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.216 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.253 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.254 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.291 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.291 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.328 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.329 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.365 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.366 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.402 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.403 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.440 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.441 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.477 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.478 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.514 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.515 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.550 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.551 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.587 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.588 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.626 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.627 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.662 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.663 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.699 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.700 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.736 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.737 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.774 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.774 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.811 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.812 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.849 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.849 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.887 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.888 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.924 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.925 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.962 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.962 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:42.998 LDR:3 >> Message was added to the clientMessagesQueue
03:38:42.999 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.035 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.036 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.073 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.074 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.111 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.111 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.148 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.149 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.184 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.185 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.223 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.223 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.260 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.260 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.297 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.298 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.333 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.334 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.371 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.372 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:43.693 LDR:3 >> Message was added to the clientMessagesQueue
03:38:43.693 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.220 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.220 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.256 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.256 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.294 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.295 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.332 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.332 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.369 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.370 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.406 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.407 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.442 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.442 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.481 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.481 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.518 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.519 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.554 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.555 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.592 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.593 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.629 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.630 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.666 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.667 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.705 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.705 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.747 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.748 LDR:3 >> New client messages in the queue to process. Poll it.
03:38:44.779 LDR:3 >> Message was added to the clientMessagesQueue
03:38:44.780 LDR:3 >> Error: concurrent modification detected, send decline response with saved data!
03:38:44.782 LDR:3 >> New client messages in the queue to process. Poll it.
